system:index,area_m2,count,crop,date,full,mean,name,valid_frac,.geo
20260106T014121_20260106T014726_T53SPV_0,3020,28,コシヒカリ 原種,2026-01-06,28,0.2596281982650482,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-01-06,21,0.29911840068780904,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-01-06,7,0.3557175137132612,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-01-06,14,0.2570721183295453,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-01-06,14,0.19079690470917965,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_5,3830,40,コシヒカリ 原種,2026-01-06,27,0.19122873619014277,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2026-01-06,36,0.1737048249234442,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_7,3000,29,コシヒカリ 原種,2026-01-06,27,0.22132596150284115,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-01-06,12,0.36457149451812215,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_9,4040,32,あきさかり 原種,2026-01-06,35,0.20818789673170898,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_10,3960,32,ハナエチゼン 原種,2026-01-06,28,0.21989873574645172,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_11,1810,20,休耕,2026-01-06,15,0.172731058709134,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_12,1870,16,越南315号 原種,2026-01-06,12,0.22183968256861372,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-01-06,30,0.20189536273076417,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_14,1090,15,休耕,2026-01-06,6,0.19667235070369746,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_15,3560,36,いちほまれ 原種,2026-01-06,30,0.19697634009023168,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260106T014121_20260106T014726_T53SPV_16,1080,12,休耕,2026-01-06,6,0.2138001942224952,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_0,3020,28,コシヒカリ 原種,2026-03-17,28,0.37703693915754954,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-03-17,21,0.4347502544666947,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-03-17,7,0.46509080455161866,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-03-17,14,0.34528974911647425,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-03-17,14,0.23284099747483206,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_5,3830,40,コシヒカリ 原種,2026-03-17,27,0.23711924080572017,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-03-17,36,0.2684326973689789,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_7,3000,29,コシヒカリ 原種,2026-03-17,27,0.3378570812792948,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-03-17,12,0.549971559962762,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_9,4040,32,あきさかり 原種,2026-03-17,35,0.2672036890496054,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_10,3960,32,ハナエチゼン 原種,2026-03-17,28,0.22356762986580778,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_11,1810,20,休耕,2026-03-17,15,0.2670265202920285,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_12,1870,16,越南315号 原種,2026-03-17,12,0.24557235588073278,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-03-17,30,0.29034848065002355,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_14,1090,15,休耕,2026-03-17,6,0.2784325603605016,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_15,3560,36,いちほまれ 原種,2026-03-17,30,0.31567165340360354,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPA_16,1080,12,休耕,2026-03-17,6,0.32948718204364885,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_0,3020,28,コシヒカリ 原種,2026-03-17,28,0.3692991603240118,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-03-17,21,0.4247390778337247,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-03-17,7,0.4537866732020958,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-03-17,14,0.343133003547978,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-03-17,14,0.23593781691051346,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_5,3830,40,コシヒカリ 原種,2026-03-17,27,0.23927015073712077,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_6,4120,50,コシヒカリ 原原種・原種,2026-03-17,36,0.2676020045674822,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_7,3000,29,コシヒカリ 原種,2026-03-17,27,0.3303642372359148,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-03-17,12,0.535725531030752,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_9,4040,32,あきさかり 原種,2026-03-17,35,0.26833549690049213,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_10,3960,32,ハナエチゼン 原種,2026-03-17,28,0.22826049512195837,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_11,1810,20,休耕,2026-03-17,15,0.26866938664135415,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_12,1870,16,越南315号 原種,2026-03-17,12,0.24904128205291165,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_13,3610,42,キヌヒカリ 原原種・原種,2026-03-17,30,0.287924802020766,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_14,1090,15,休耕,2026-03-17,6,0.28013135042642684,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_15,3560,36,いちほまれ 原種,2026-03-17,30,0.31404522721860917,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260317T014121_20260317T014117_T53SPV_16,1080,12,休耕,2026-03-17,6,0.32932834733359884,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_0,3020,28,コシヒカリ 原種,2026-04-26,28,0.19376253692619416,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-04-26,21,0.5070678322105734,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-04-26,7,0.4910956751332598,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-04-26,14,0.280974354777656,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-04-26,14,0.21666973777256204,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_5,3830,40,コシヒカリ 原種,2026-04-26,27,0.1239068218996316,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-04-26,36,0.051376495221966086,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_7,3000,29,コシヒカリ 原種,2026-04-26,27,0.24179050993085432,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-04-26,12,0.6600474726498663,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_9,4040,32,あきさかり 原種,2026-04-26,35,0.1899489002440316,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_10,3960,32,ハナエチゼン 原種,2026-04-26,28,0.20264882211612478,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_11,1810,20,休耕,2026-04-26,15,0.3041635699840785,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_12,1870,16,越南315号 原種,2026-04-26,12,0.18236646164759363,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-04-26,30,0.307508957927798,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_14,1090,15,休耕,2026-04-26,6,0.30496535592255464,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_15,3560,36,いちほまれ 原種,2026-04-26,30,0.16560597259046703,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T014111_20260426T014112_T53SPA_16,1080,12,休耕,2026-04-26,6,0.40477193858370514,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_0,3020,28,コシヒカリ 原種,2026-05-14,28,0.1548041509638132,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-05-14,21,0.3382834191821395,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-05-14,7,0.35750763165752925,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-05-14,14,0.13640315061762626,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-05-14,14,0.2726493955770223,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_5,3830,40,コシヒカリ 原種,2026-05-14,27,0.1512747837835367,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-05-14,36,0.14657674073921062,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_7,3000,29,コシヒカリ 原種,2026-05-14,27,0.22761069984721502,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-05-14,12,0.5121980421939698,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_9,4040,32,あきさかり 原種,2026-05-14,35,0.14694063619036893,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_10,3960,32,ハナエチゼン 原種,2026-05-14,28,0.30113767747393816,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_11,1810,20,休耕,2026-05-14,15,0.24019721095376104,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_12,1870,16,越南315号 原種,2026-05-14,12,0.23876567469905366,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-05-14,30,0.03598380894740581,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_14,1090,15,休耕,2026-05-14,6,0.26547674172357705,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_15,3560,36,いちほまれ 原種,2026-05-14,30,0.16074960748386374,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260514T013651_20260514T014132_T53SPA_16,1080,12,休耕,2026-05-14,6,0.34642122224219546,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_0,3020,28,コシヒカリ 原種,2026-05-16,28,0.17954710559376913,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-05-16,21,0.30920216256889754,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-05-16,7,0.34560887110771643,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-05-16,14,0.13858374239530755,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-05-16,14,0.2804715007905003,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_5,3830,40,コシヒカリ 原種,2026-05-16,27,0.17806908312001785,B1,1.4814814814814814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_6,4120,50,コシヒカリ 原原種・原種,2026-05-16,36,0.18003792927531656,B2,1.3888888888888888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_7,3000,29,コシヒカリ 原種,2026-05-16,27,0.2353355240224495,B3,1.0740740740740742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_8,2420,17,ファイバースノウ 系統・原原原種・原原種,2026-05-16,12,0.4529270596071228,B4,1.4166666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_9,4040,32,あきさかり 原種,2026-05-16,35,0.14614422269443536,C1,0.9142857142857143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_10,3960,32,ハナエチゼン 原種,2026-05-16,28,0.3158670256366957,C2,1.1428571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_11,1810,20,休耕,2026-05-16,15,0.23508677335281553,C3,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_12,1870,16,越南315号 原種,2026-05-16,12,0.2064086099663954,C4,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_13,3610,42,キヌヒカリ 原原種・原種,2026-05-16,30,0.07619133357608587,C5,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_14,1090,15,休耕,2026-05-16,6,0.24914434908839744,C6,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_15,3560,36,いちほまれ 原種,2026-05-16,30,0.152495740260775,D1,1.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPA_16,1080,12,休耕,2026-05-16,6,0.3408900369304468,D2,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPV_0,3020,28,コシヒカリ 原種,2026-05-16,28,0.17728598141189844,A1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPV_1,2950,28,はねうまもち 系統・原原原種・原原種,2026-05-16,21,0.3081027816285049,A2,1.3333333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPV_2,1740,14,県大3号・はねうまもち 系統・原原原種・原原種,2026-05-16,7,0.34450382534474205,A3,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPV_3,1440,18,"カグラモチ 原原種・原種（A4-1+A4-2, 幅19m）",2026-05-16,14,0.13649739581560774,A4,1.2857142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260516T014111_20260516T014111_T53SPV_4,2189,26,"越南315号・系統・イクヒカリ（A5-1〜3, 幅28m）",2026-05-16,14,0.2782199641300965,A5,1.8571428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
